Date,GARCH_Forecast,GARCH_Residual_lag1,GARCH_Residual_lag2,ATM_IV,ATM_IV_lag1,ATM_IV_lag2,ATM_IV_5d_mean,Skew,Skew_lag1,TS_Slope,IV_HV_Spread,OI_Change,OI_Change_lag1,PCR_OI,Volume_Change,PCR_Volume,DTE_nearest,Is_expiry_week,Days_since_last_expiry,HV_10,HV_20,HV_30,Target_Binary,Target_Regression,spot,log_return,GARCH_Error,Realized_Vol_proxy
2025-12-03,0.004760365156772414,-0.9932528959067692,-0.17570096962011156,0.10698243241564326,0.10939182555922425,0.10801362234237755,0.10719847872941186,0.011797423905231613,0.01973766977721489,0.0073256481719866096,0.03313269096997906,3526.0,29097.0,0.9504202119589413,18407145.0,0.9765222532308966,27,0,8.0,0.08793143823071795,0.0738497414456642,0.07325861391697028,0,-0.0035051177592511046,59348.25,0.0012552473975213098,-0.0035051177592511046,0.0012552473975213098
2025-12-05,0.004692735028529551,0.18334573271203966,-0.9932528959067692,0.09787372657930588,0.10698243241564326,0.10939182555922425,0.10538861958996906,0.029163776172922998,0.011797423905231613,0.009764613934719668,0.024799530586351287,29878.0,3526.0,1.0715047292362736,20388785.0,0.8583742109905936,25,0,10.0,0.09441598794291774,0.07307419599295459,0.0743247253570124,1,0.002508947801272369,59777.2,0.00720168282980192,0.002508947801272369,0.00720168282980192
2025-12-08,0.004735300189286451,1.0473539440487984,0.18334573271203966,0.1100445860691666,0.09787372657930588,0.10698243241564326,0.10646123859314352,0.023183122350345545,0.029163776172922998,0.000557932733255509,0.02876707491399101,44472.0,29878.0,0.836106453599781,-7866380.0,1.0038596892184486,22,0,13.0,0.09693914596719298,0.08127751115517559,0.07975302208115428,1,0.004316504766949104,59238.55,-0.009051804956235554,0.004316504766949104,0.009051804956235554
2025-12-09,0.005057724180642998,-1.2726535708670115,1.0473539440487984,0.10855080931605568,0.1100445860691666,0.09787372657930588,0.10656867598787914,0.022483748175114587,0.023183122350345545,0.0005216471276482115,0.02711332561303678,46358.0,44472.0,0.8317725982696286,-2634015.0,0.8604731687234431,21,0,14.0,0.09685507719323987,0.0814374837030189,0.07978585247732861,0,-0.004784216211329983,59222.35,-0.0002735079693130152,-0.004784216211329983,0.0002735079693130152
2025-12-10,0.004954475079740699,-0.038856118601888257,-1.2726535708670115,0.10939133747900222,0.10855080931605568,0.1100445860691666,0.10656857837183473,0.005457999417596157,0.022483748175114587,0.0011107421217609187,0.026189884162740595,8279.0,46358.0,0.7219147576099848,1980020.0,0.9286335755575696,20,0,15.0,0.10016892500508061,0.08320145331626162,0.07835866951910565,0,-0.0005215027725279176,58960.4,-0.0044329723072127816,-0.0005215027725279176,0.0044329723072127816
2025-12-11,0.004955631601154694,-0.629547889567981,-0.038856118601888257,0.10169722070645945,0.10939133747900222,0.10855080931605568,0.10551153602999797,0.02125095160413859,0.005457999417596157,0.004726582863445447,0.017740963509714852,20955.0,8279.0,0.812140870098277,6783805.0,0.8706281706729254,19,0,16.0,0.08039117840672891,0.0839562571967446,0.07670530632581615,0,-0.0007337505351148023,59209.85,0.004221881066039892,-0.0007337505351148023,0.004221881066039892
2025-12-12,0.004878676611560792,0.604366686960134,-0.629547889567981,0.09737640124167138,0.10169722070645945,0.10939133747900222,0.10541207096247107,0.035575426520678924,0.02125095160413859,0.00723132597235461,0.01311566671146877,17991.0,20955.0,0.8513627816807608,-8591135.0,0.8762148067206526,18,0,17.0,0.07975878602569861,0.08426073453020261,0.07696399961306956,0,-0.0018415696613446916,59389.95,0.0030371069502161,-0.0018415696613446916,0.0030371069502161
2025-12-15,0.004797184701257435,0.4384900320951139,0.604366686960134,0.10237222312715899,0.09737640124167138,0.10169722070645945,0.10387759837406954,0.028415773392355945,0.035575426520678924,0.0024712588918048978,0.018275379161041355,62903.0,17991.0,0.8951047514847806,-2767140.0,0.9327937698061531,15,0,20.0,0.08018147031204041,0.08409684396611763,0.07668382486256939,0,-0.0035881152722783897,59461.8,0.0012090694289790455,-0.0035881152722783897,0.0012090694289790455
2025-12-16,0.004699439923143477,0.1763502934864544,0.4384900320951139,0.10604307032496713,0.10237222312715899,0.09737640124167138,0.10337605057585182,0.029565246861958966,0.028415773392355945,0.0032684030422273636,0.021372845786464423,48949.0,62903.0,0.6872434966285863,1566795.0,0.9057229749017128,14,0,21.0,0.08705789083366465,0.0846702245385027,0.0776019439358536,1,0.0025109369461256267,59034.6,-0.007210376869269104,0.0025109369461256267,0.007210376869269104
2025-12-17,0.004846315803600537,-1.035313907514886,0.1763502934864544,0.10233641653955336,0.10604307032496713,0.10237222312715899,0.10196506638796206,-0.009797851415912134,0.029565246861958966,0.007269073445395902,0.017490323955591414,33078.0,48949.0,0.675740532547994,9071575.0,0.9409115818161302,13,0,22.0,0.08120277895638255,0.08484609258396195,0.07788375527842696,0,-0.0030177502598683187,58926.75,-0.0018285655437322184,-0.0030177502598683187,0.0018285655437322184
2025-12-18,0.004749475005488006,-0.2651751817226293,-1.035313907514886,0.09802915701883053,0.10233641653955336,0.10604307032496713,0.10123145365043626,0.014960510208713529,-0.009797851415912134,0.010296973614134994,0.015563314294849251,35607.0,33078.0,0.6717572687569278,19505320.0,0.8953412582433669,12,0,23.0,0.08059819749160599,0.08246584272398128,0.07634795933855816,0,-0.00451356110108792,58912.85,-0.00023591390440008583,-0.00451356110108792,0.00023591390440008583
2025-12-19,0.004689817433930417,-0.03442485263858123,-0.2651751817226293,0.09301496402246193,0.09802915701883053,0.10233641653955336,0.1003591662065944,0.02134360220749859,0.014960510208713529,0.011453808372795526,0.010364029726505283,33280.0,35607.0,0.7471180660136331,-4377175.0,0.920512000614438,11,0,24.0,0.0706745298604822,0.08265093429595664,0.07483618540037666,0,-0.002039412706681467,59069.2,0.0026504047272489506,-0.002039412706681467,0.0026504047272489506
